Cnode ID, Thread ID,execution,mpi,comp
0,0,343.225,9.76503,333.46
0,1,343.234,18.2387,324.995
0,2,343.227,20.3738,322.853
0,3,343.228,6.03678,337.191
0,4,343.231,3.68367,339.547
0,5,343.232,17.9011,325.331
0,6,343.23,20.1807,323.049
0,7,343.233,4.82431,338.409
0,8,343.229,8.80196,334.428
0,9,343.229,20.2362,322.993
0,10,343.23,19.2699,323.96
0,11,343.224,11.879,331.345
0,12,343.178,238.263,104.915
0,13,343.179,235.815,107.364
0,14,343.18,235.525,107.655
0,15,343.17,240.635,102.534
0,16,343.187,242.187,101
0,17,343.187,238.189,104.998
0,18,343.189,237.344,105.844
0,19,343.19,238.72,104.47
0,20,343.19,239.711,103.479
0,21,343.19,236.472,106.718
0,22,343.19,236.492,106.698
0,23,343.189,239.442,103.748
1,0,52.0468,0,52.0468
1,1,53.0516,0,53.0516
1,2,53.3305,0,53.3305
1,3,52.193,0,52.193
1,4,52.7507,0,52.7507
1,5,52.6578,0,52.6578
1,6,52.4832,0,52.4832
1,7,53.0769,0,53.0769
1,8,51.9553,0,51.9553
1,9,53.3244,0,53.3244
1,10,53.2306,0,53.2306
1,11,54.0741,0,54.0741
1,12,19.6607,0,19.6607
1,13,19.4194,0,19.4194
1,14,19.3672,0,19.3672
1,15,19.5058,0,19.5058
1,16,18.445,0,18.445
1,17,19.0501,0,19.0501
1,18,18.8761,0,18.8761
1,19,19.079,0,19.079
1,20,18.8452,0,18.8452
1,21,19.358,0,19.358
1,22,19.3582,0,19.3582
1,23,19.7359,0,19.7359
2,0,208.459,8.38575,200.073
2,1,210.999,13.9269,197.073
2,2,212.523,15.7758,196.747
2,3,205.001,5.29955,199.701
2,4,200.902,2.7324,198.17
2,5,210.588,12.9434,197.645
2,6,210.673,14.7584,195.915
2,7,200.984,3.29246,197.692
2,8,205.647,7.54225,198.105
2,9,212.031,16.2736,195.758
2,10,211.844,15.3044,196.54
2,11,204.834,10.6532,194.18
2,12,287.23,219.526,67.7037
2,13,286.491,217.583,68.9084
2,14,286.499,217.671,68.8277
2,15,286.885,221.022,65.8624
2,16,288.581,222.592,65.9894
2,17,284.95,217.343,67.6069
2,18,285.358,217.47,67.8875
2,19,287.117,219.722,67.3947
2,20,287.675,220.829,66.8466
2,21,286.234,218.159,68.0747
2,22,286.899,218.894,68.0054
2,23,286.977,220.599,66.3774
7,0,7.65241,0,7.65241
7,1,7.79062,0,7.79062
7,2,7.88744,0,7.88744
7,3,7.66553,0,7.66553
7,4,7.76476,0,7.76476
7,5,7.72795,0,7.72795
7,6,7.68142,0,7.68142
7,7,7.74867,0,7.74867
7,8,7.75594,0,7.75594
7,9,7.86426,0,7.86426
7,10,7.82295,0,7.82295
7,11,8.33358,0,8.33358
7,12,3.19276,0,3.19276
7,13,3.21183,0,3.21183
