Cnode ID, Thread ID,execution,mpi,comp
0,0,248.222,54.8643,193.358
0,1,248.263,38.4802,209.783
0,2,248.265,39.957,208.308
0,3,248.268,39.0823,209.186
0,4,248.282,37.1447,211.137
0,5,248.291,36.0189,212.272
0,6,248.287,36.6795,211.608
0,7,248.271,52.6396,195.631
0,8,248.28,28.3368,219.943
0,9,248.293,17.7939,230.499
0,10,248.309,18.4692,229.84
0,11,248.306,17.8954,230.411
0,12,248.313,20.2917,228.021
0,13,248.32,19.7591,228.561
0,14,248.319,18.4684,229.851
0,15,248.307,33.0405,215.266
0,16,248.26,24.2101,224.05
0,17,248.282,18.2642,230.018
0,18,248.311,19.5597,228.751
0,19,248.325,18.5699,229.755
0,20,248.329,18.4148,229.914
0,21,248.33,18.0827,230.247
0,22,248.321,21.0926,227.228
0,23,248.312,29.3729,218.939
0,24,248.206,43.9412,204.265
0,25,248.225,34.0874,214.138
0,26,248.284,30.2612,218.023
0,27,248.305,30.2235,218.082
0,28,248.301,33.0376,215.263
0,29,248.306,31.8823,216.423
0,30,248.293,30.9343,217.359
0,31,248.259,51.7444,196.514
0,32,248.269,50.7227,197.547
0,33,248.295,29.6152,218.679
0,34,248.278,29.0765,219.201
0,35,248.297,28.162,220.135
0,36,248.308,31.573,216.735
0,37,248.309,27.9491,220.359
0,38,248.303,30.4226,217.88
0,39,248.282,42.0035,206.278
0,40,248.302,27.2791,221.023
0,41,248.333,16.1623,232.17
0,42,248.321,17.0838,231.237
0,43,248.333,16.1551,232.178
0,44,248.34,16.2382,232.102
0,45,248.339,16.6102,231.728
0,46,248.329,16.8292,231.5
0,47,248.319,26.3218,221.997
0,48,248.283,21.0465,227.237
0,49,248.309,18.4874,229.822
0,50,248.32,16.7263,231.593
0,51,248.328,17.5819,230.746
0,52,248.33,18.5432,229.787
0,53,248.33,18.2238,230.106
0,54,248.324,19.123,229.201
0,55,248.315,24.2616,224.054
0,56,248.211,38.3618,209.849
0,57,248.237,29.1149,219.122
0,58,248.305,31.4475,216.858
0,59,248.307,30.183,218.124
0,60,248.313,32.2685,216.045
0,61,248.301,31.701,216.6
0,62,248.299,38.9424,209.357
0,63,248.241,51.3702,196.871
0,64,248.289,41.2096,207.08
0,65,248.311,26.154,222.157
0,66,248.294,27.3521,220.942
0,67,248.315,29.1063,219.209
0,68,248.324,26.9437,221.38
0,69,248.323,29.4853,218.838
0,70,248.317,38.8652,209.451
0,71,248.303,50.1846,198.118
0,72,248.315,27.5614,220.754
0,73,248.344,16.9672,231.377
0,74,248.333,17.0585,231.274
0,75,248.332,17.4176,230.915
0,76,248.347,16.6226,231.724
0,77,248.343,18.6469,229.696
0,78,248.348,16.5956,231.752
0,79,248.326,27.2954,221.031
0,80,248.323,25.744,222.579
0,81,248.332,16.6462,231.686
0,82,248.342,16.836,231.506
0,83,248.34,18.1105,230.23
0,84,248.342,18.3374,230.005
0,85,248.347,18.202,230.145
0,86,248.346,18.7705,229.575
0,87,248.325,27.7892,220.536
0,88,248.252,46.8942,201.358
0,89,248.284,28.9732,219.311
0,90,248.302,28.3141,219.988
0,91,248.312,26.8342,221.478
0,92,248.322,29.894,218.428
0,93,248.323,28.3367,219.987
0,94,248.323,29.3397,218.983
0,95,248.31,48.4079,199.902
0,96,248.297,36.3188,211.978
0,97,248.314,33.5276,214.786
0,98,248.316,27.9407,220.375
0,99,248.326,30.0267,218.299
0,100,248.331,34.3263,214.005
0,101,248.331,31.9014,216.43
0,102,248.331,38.3438,209.987
0,103,248.325,44.0804,204.245
0,104,248.297,33.3203,214.977
0,105,248.337,23.5396,224.797
0,106,248.336,19.8254,228.51
0,107,248.334,20.0456,228.288
0,108,248.345,20.0481,228.297
0,109,248.344,20.4293,227.914
0,110,248.345,21.846,226.499
0,111,248.341,27.2906,221.05
0,112,248.323,34.3035,214.02
0,113,248.332,18.4007,229.932
0,114,248.331,18.9298,229.402
0,115,248.342,19.2545,229.087
0,116,248.342,19.3314,229.011
0,117,248.343,21.3347,227.008
0,118,248.343,17.7641,230.579
0,119,248.339,29.7457,218.593
0,120,248.238,42.6945,205.544
0,121,248.288,24.7874,223.5
0,122,248.308,24.2221,224.086
0,123,248.308,30.5885,217.719
0,124,248.323,33.3041,215.019
0,125,248.325,28.4843,219.841
0,126,248.323,32.6723,215.651
0,127,248.298,48.6624,199.636
1,0,3.02635,0,3.02635
1,1,4.32129,0,4.32129
1,2,3.84238,0,3.84238
1,3,4.09748,0,4.09748
1,4,3.8364,0,3.8364
1,5,5.07867,0,5.07867
1,6,3.82582,0,3.82582
1,7,3.26382,0,3.26382
1,8,5.95474,0,5.95474
1,9,4.29986,0,4.29986
1,10,4.57449,0,4.57449
1,11,4.61776,0,4.61776
1,12,4.71312,0,4.71312
1,13,4.3877,0,4.3877
1,14,4.47773,0,4.47773
1,15,4.47473,0,4.47473
1,16,5.84975,0,5.84975
1,17,4.8581,0,4.8581
1,18,5.22639,0,5.22639
1,19,4.489,0,4.489
1,20,4.53104,0,4.53104
1,21,6.07232,0,6.07232
1,22,3.91169,0,3.91169
1,23,4.27097,0,4.27097
1,24,5.20345,0,5.20345
1,25,3.15969,0,3.15969
1,26,4.56817,0,4.56817
1,27,5.58529,0,5.58529
1,28,4.88655,0,4.88655
1,29,5.84487,0,5.84487
1,30,6.24237,0,6.24237
1,31,4.09922,0,4.09922
1,32,3.42793,0,3.42793
1,33,4.61272,0,4.61272
1,34,5.16256,0,5.16256
1,35,5.93654,0,5.93654
1,36,4.23813,0,4.23813
1,37,5.45357,0,5.45357
1,38,4.7086,0,4.7086
1,39,5.60395,0,5.60395
1,40,5.18018,0,5.18018
1,41,6.21161,0,6.21161
1,42,5.18238,0,5.18238
1,43,6.69368,0,6.69368
1,44,5.7089,0,5.7089
1,45,4.76169,0,4.76169
1,46,6.24295,0,6.24295
1,47,4.30727,0,4.30727
1,48,7.18055,0,7.18055
1,49,4.43318,0,4.43318
1,50,4.97868,0,4.97868
1,51,4.92966,0,4.92966
1,52,4.85628,0,4.85628
1,53,4.21728,0,4.21728
1,54,4.72747,0,4.72747
1,55,6.4972,0,6.4972
1,56,6.15115,0,6.15115
1,57,4.36892,0,4.36892
1,58,3.40041,0,3.40041
1,59,5.48865,0,5.48865
1,60,4.9562,0,4.9562
1,61,5.71474,0,5.71474
1,62,4.4094,0,4.4094
1,63,5.38466,0,5.38466
1,64,6.61494,0,6.61494
1,65,6.09674,0,6.09674
1,66,6.10966,0,6.10966
1,67,5.8941,0,5.8941
1,68,6.5009,0,6.5009
1,69,5.87531,0,5.87531
1,70,3.82009,0,3.82009
1,71,4.81429,0,4.81429
1,72,4.81115,0,4.81115
1,73,4.60313,0,4.60313
1,74,4.95531,0,4.95531
1,75,4.83771,0,4.83771
1,76,5.55889,0,5.55889
1,77,4.15312,0,4.15312
1,78,6.31543,0,6.31543
1,79,4.64292,0,4.64292
1,80,5.7296,0,5.7296
1,81,5.52248,0,5.52248
1,82,5.58642,0,5.58642
1,83,4.97695,0,4.97695
1,84,3.91714,0,3.91714
1,85,4.11408,0,4.11408
1,86,5.03477,0,5.03477
1,87,5.56117,0,5.56117
1,88,5.61127,0,5.61127
1,89,6.18427,0,6.18427
1,90,6.19961,0,6.19961
1,91,6.7416,0,6.7416
1,92,5.04119,0,5.04119
1,93,6.09342,0,6.09342
1,94,7.26857,0,7.26857
1,95,5.2917,0,5.2917
1,96,7.42704,0,7.42704
1,97,2.82831,0,2.82831
1,98,5.22107,0,5.22107
1,99,4.894,0,4.894
1,100,2.67024,0,2.67024
1,101,4.16518,0,4.16518
1,102,2.61153,0,2.61153
1,103,4.05096,0,4.05096
1,104,4.65443,0,4.65443
1,105,2.9194,0,2.9194
1,106,5.49894,0,5.49894
1,107,5.30225,0,5.30225
1,108,4.1238,0,4.1238
1,109,3.91133,0,3.91133
1,110,4.76356,0,4.76356
1,111,5.3256,0,5.3256
1,112,3.67619,0,3.67619
1,113,5.81917,0,5.81917
1,114,5.60331,0,5.60331
1,115,5.21454,0,5.21454
1,116,4.57027,0,4.57027
1,117,3.00873,0,3.00873
1,118,6.08159,0,6.08159
1,119,5.05329,0,5.05329
1,120,4.7161,0,4.7161
1,121,6.56542,0,6.56542
1,122,6.37223,0,6.37223
1,123,4.60666,0,4.60666
1,124,4.46345,0,4.46345
1,125,5.52251,0,5.52251
1,126,4.85258,0,4.85258
1,127,5.4894,0,5.4894
2,0,215.42,47.5607,167.859
2,1,211.61,33.2032,178.407
2,2,211.318,33.662,177.656
2,3,211.154,33.1216,178.032
2,4,211.969,31.4785,180.49
2,5,208.994,30.0076,178.986
2,6,210.71,30.3313,180.379
2,7,214.784,44.782,170.002
2,8,208.888,24.0027,184.885
2,9,214.54,14.2055,200.334
