Cnode ID, Thread ID,execution,mpi,comp
0,0,193.897,31.2243,162.673
0,1,193.914,7.8872,186.027
0,2,193.898,30.6581,163.24
0,3,193.915,4.59658,189.319
0,4,193.896,30.7106,163.185
0,5,193.915,6.31938,187.595
0,6,193.904,29.8021,164.102
0,7,193.919,4.53074,189.389
0,8,193.901,30.6635,163.238
0,9,193.915,5.74545,188.169
0,10,193.901,31.1832,162.718
0,11,193.92,3.76062,190.159
0,12,193.899,29.9162,163.983
0,13,193.917,6.89936,187.017
0,14,193.906,30.7943,163.112
0,15,193.919,3.98223,189.936
0,16,193.906,29.5572,164.349
0,17,193.92,5.85812,188.062
0,18,193.913,31.1751,162.738
0,19,193.925,5.49076,188.434
0,20,193.914,29.7968,164.117
0,21,193.922,6.02412,187.898
0,22,193.913,29.5573,164.356
0,23,193.925,4.95255,188.973
1,0,17.8835,0,17.8835
1,1,31.5729,0,31.5729
1,2,17.5786,0,17.5786
1,3,31.8789,0,31.8789
1,4,17.7548,0,17.7548
1,5,31.5544,0,31.5544
1,6,17.3943,0,17.3943
1,7,31.7167,0,31.7167
1,8,17.5002,0,17.5002
1,9,31.2219,0,31.2219
1,10,17.2836,0,17.2836
1,11,31.6184,0,31.6184
1,12,17.2294,0,17.2294
1,13,31.1912,0,31.1912
1,14,17.1571,0,17.1571
1,15,31.5509,0,31.5509
1,16,17.4134,0,17.4134
1,17,31.2743,0,31.2743
1,18,17.2643,0,17.2643
1,19,31.5954,0,31.5954
1,20,17.462,0,17.462
1,21,31.2185,0,31.2185
1,22,17.3688,0,17.3688
1,23,31.6688,0,31.6688
2,0,150.893,26.2766,124.616
2,1,129.378,5.99319,123.385
2,2,151.378,25.7376,125.641
2,3,128.479,3.42311,125.056
2,4,151.029,25.6199,125.409
2,5,129.696,4.92479,124.772
2,6,151.428,24.9533,126.474
2,7,128.806,3.0559,125.75
2,8,151.282,25.8463,125.435
2,9,130.045,4.5766,125.468
2,10,152.006,26.383,125.623
2,11,129.135,2.82809,126.307
2,12,151.467,25.1285,126.338
2,13,130.172,5.25153,124.92
2,14,151.887,26.0669,125.82
2,15,129.631,3.16552,126.466
2,16,151.387,24.8007,126.586
2,17,130.117,4.77752,125.339
2,18,151.792,26.4181,125.374
2,19,129.288,4.14793,125.141
2,20,150.932,25.0414,125.891
2,21,130.152,4.864,125.288
2,22,151.543,24.8729,126.67
2,23,129.136,4.03742,125.099
7,0,3.10161,0,3.10161
7,1,5.08892,0,5.08892
7,2,2.9085,0,2.9085
7,3,5.00743,0,5.00743
7,4,3.01874,0,3.01874
7,5,4.99521,0,4.99521
7,6,2.8565,0,2.8565
7,7,4.8935,0,4.8935
7,8,2.86802,0,2.86802
7,9,4.83724,0,4.83724
7,10,2.66856,0,2.66856
7,11,4.76701,0,4.76701
7,12,2.74952,0,2.74952
7,13,4.77024,0,4.77024
7,14,2.5912,0,2.5912
7,15,4.69457,0,4.69457
7,16,2.75829,0,2.75829
7,17,4.81043,0,4.81043
7,18,2.71204,0,2.71204
7,19,4.74108,0,4.74108
7,20,2.9417,0,2.9417
7,21,4.85809,0,4.85809
7,22,2.7716,0,2.7716
7,23,4.81698,0,4.81698
8,0,6.39779,4.94772,1.45007
8,1,4.72907,1.89401,2.83506
8,2,6.42667,4.92054,1.50613
8,3,4.61445,1.17347,3.44099
8,4,6.53802,5.09072,1.4473
8,5,4.64169,1.39459,3.2471
8,6,6.34526,4.84876,1.4965
8,7,4.51874,1.47484,3.0439
8,8,6.3247,4.81722,1.50748
8,9,4.55593,1.16885,3.38709
8,10,6.34851,4.80024,1.54827
8,11,4.42438,0.932526,3.49186
8,12,6.30332,4.78768,1.51564
8,13,4.54573,1.64783,2.8979
8,14,6.30696,4.72745,1.57951
8,15,4.35126,0.816713,3.53454
8,16,6.22334,4.75642,1.46691
8,17,4.47079,1.08061,3.39018
8,18,6.33721,4.75694,1.58027
8,19,4.42331,1.34284,3.08048
8,20,6.27726,4.75541,1.52184
8,21,4.56089,1.16011,3.40078
8,22,6.23768,4.68441,1.55327
8,23,4.427,0.915129,3.51187
16,0,5.64028,0,5.64028
16,1,10.7635,0,10.7635
16,2,5.33011,0,5.33011
16,3,11.2682,0,11.2682
16,4,5.51424,0,5.51424
16,5,10.7129,0,10.7129
16,6,5.50055,0,5.50055
16,7,11.4466,0,11.4466
16,8,5.68631,0,5.68631
16,9,10.8808,0,10.8808
16,10,5.32035,0,5.32035
16,11,11.483,0,11.483
16,12,5.50803,0,5.50803
16,13,10.9147,0,10.9147
16,14,5.16921,0,5.16921
16,15,11.4724,0,11.4724
16,16,5.63947,0,5.63947
16,17,10.91,0,10.91
16,18,5.42244,0,5.42244
16,19,11.525,0,11.525
16,20,5.84916,0,5.84916
16,21,10.8952,0,10.8952
16,22,5.5901,0,5.5901
16,23,11.4608,0,11.4608
17,0,1.71307,0,1.71307
17,1,3.41527,0,3.41527
17,2,1.71149,0,1.71149
17,3,3.51114,0,3.51114
17,4,1.69671,0,1.69671
17,5,3.39409,0,3.39409
17,6,1.69388,0,1.69388
17,7,3.5238,0,3.5238
17,8,1.70637,0,1.70637
17,9,3.41597,0,3.41597
17,10,1.68963,0,1.68963
17,11,3.52045,0,3.52045
17,12,1.70519,0,1.70519
17,13,3.41808,0,3.41808
17,14,1.70627,0,1.70627
17,15,3.51875,0,3.51875
17,16,1.70904,0,1.70904
17,17,3.40748,0,3.40748
17,18,1.70518,0,1.70518
17,19,3.50802,0,3.50802
17,20,1.71209,0,1.71209
17,21,3.40553,0,3.40553
17,22,1.69841,0,1.69841
17,23,3.51754,0,3.51754
18,0,0.43401,0,0.43401
18,1,0.802548,0,0.802548
18,2,0.408228,0,0.408228
18,3,0.966968,0,0.966968
18,4,0.340502,0,0.340502
18,5,0.823433,0,0.823433
18,6,0.385963,0,0.385963
18,7,0.961299,0,0.961299
18,8,0.461218,0,0.461218
18,9,0.776699,0,0.776699
18,10,0.370863,0,0.370863
18,11,0.9461,0,0.9461
18,12,0.409022,0,0.409022
18,13,0.718693,0,0.718693
18,14,0.666271,0,0.666271
18,15,0.951818,0,0.951818
18,16,0.405924,0,0.405924
18,17,0.82235,0,0.82235
18,18,0.374533,0,0.374533
18,19,0.894071,0,0.894071
18,20,0.379881,0,0.379881
18,21,0.74289,0,0.74289
18,22,0.340894,0,0.340894
18,23,0.917722,0,0.917722
19,0,7.81819,0,7.81819
19,1,8.1485,0,8.1485
19,2,8.14537,0,8.14537
19,3,8.17633,0,8.17633
19,4,7.99129,0,7.99129
19,5,8.08295,0,8.08295
19,6,8.28818,0,8.28818
19,7,8.03953,0,8.03953
19,8,8.05999,0,8.05999
19,9,8.16699,0,8.16699
19,10,8.20192,0,8.20192
19,11,8.01342,0,8.01342
19,12,8.51414,0,8.51414
19,13,8.17246,0,8.17246
19,14,8.41056,0,8.41056
19,15,7.73593,0,7.73593
19,16,8.357,0,8.357
19,17,8.09464,0,8.09464
19,18,8.29288,0,8.29288
19,19,7.93726,0,7.93726
19,20,8.34633,0,8.34633
19,21,8.07519,0,8.07519
19,22,8.35049,0,8.35049
19,23,7.96703,0,7.96703
