Cnode ID, Thread ID,execution,mpi,comp
0,0,191.838,54.879,136.959
0,1,191.858,6.12693,185.731
0,2,191.84,55.0386,136.801
0,3,191.865,4.03296,187.832
0,4,191.841,55.1263,136.715
0,5,191.86,6.01179,185.848
0,6,191.84,53.5768,138.264
0,7,191.863,4.63212,187.231
0,8,191.839,54.2538,137.585
0,9,191.859,5.11229,186.746
0,10,191.84,54.8916,136.948
0,11,191.863,3.39808,188.465
0,12,191.841,54.9787,136.862
0,13,191.863,6.46417,185.399
0,14,191.844,54.6815,137.163
0,15,191.867,5.05971,186.807
0,16,191.845,55.7275,136.118
0,17,191.864,5.74084,186.123
0,18,191.844,55.2949,136.549
0,19,191.867,4.23925,187.628
0,20,191.842,54.7136,137.128
0,21,191.862,6.83493,185.028
0,22,191.845,53.8348,138.01
0,23,191.867,2.86931,188.997
1,0,0.0566306,0,0.0566306
1,1,30.7997,0,30.7997
1,2,0.0548361,0,0.0548361
1,3,31.1022,0,31.1022
1,4,0.053988,0,0.053988
1,5,30.9191,0,30.9191
1,6,0.0519757,0,0.0519757
1,7,31.0775,0,31.0775
1,8,0.0553457,0,0.0553457
1,9,30.7058,0,30.7058
1,10,0.0554184,0,0.0554184
1,11,31.0869,0,31.0869
1,12,0.0553235,0,0.0553235
1,13,30.7426,0,30.7426
1,14,0.0514573,0,0.0514573
1,15,31.1509,0,31.1509
1,16,0.0568106,0,0.0568106
1,17,30.7858,0,30.7858
1,18,0.0513646,0,0.0513646
1,19,31.125,0,31.125
1,20,0.0522276,0,0.0522276
1,21,30.5634,0,30.5634
1,22,0.0502996,0,0.0502996
1,23,31.0902,0,31.0902
2,0,173.979,47.2345,126.745
2,1,130.603,4.74292,125.86
2,2,174.514,47.4732,127.041
2,3,130.197,3.38324,126.814
2,4,174.009,47.4193,126.59
2,5,130.524,5.17789,125.346
2,6,173.897,45.9652,127.932
2,7,129.833,3.52051,126.313
2,8,173.206,46.583,126.623
2,9,130.457,4.31658,126.141
