Cnode ID, Thread ID,execution,mpi,comp
0,0,279.497,17.3732,262.124
0,1,279.485,46.3582,233.127
0,2,279.424,44.935,234.489
0,3,279.396,46.878,232.518
0,4,279.362,50.8504,228.512
0,5,279.33,52.9276,226.403
0,6,279.298,55.0779,224.22
0,7,279.259,61.1895,218.07
0,8,279.501,8.731,270.77
0,9,279.487,37.679,241.808
0,10,279.43,33.4916,245.938
0,11,279.399,33.2621,246.137
0,12,279.372,39.0218,240.35
0,13,279.345,41.9275,237.418
0,14,279.311,45.4599,233.851
0,15,279.269,51.1465,228.123
0,16,279.484,53.004,226.48
0,17,279.486,47.7471,231.739
0,18,279.43,46.8868,232.543
0,19,279.398,42.2321,237.166
0,20,279.367,48.7943,230.572
0,21,279.345,54.1467,225.199
0,22,279.304,58.6682,220.636
0,23,279.267,62.1445,217.122
0,24,279.423,56.1294,223.293
0,25,279.425,44.8055,234.62
0,26,279.426,44.5752,234.851
0,27,279.375,52.088,227.287
0,28,279.343,56.4808,222.862
0,29,279.324,60.7853,218.539
0,30,279.272,64.4926,214.779
0,31,279.212,65.9537,213.259
0,32,279.497,22.0408,257.456
0,33,279.488,55.9794,223.509
0,34,279.43,53.4458,225.984
0,35,279.391,56.3916,222.999
0,36,279.355,58.0581,221.297
0,37,279.339,62.2484,217.091
0,38,279.287,61.3463,217.941
0,39,279.229,66.2785,212.951
0,40,279.5,11.9424,267.558
0,41,279.492,44.5613,234.931
0,42,279.433,42.8179,236.615
0,43,279.398,42.0219,237.376
0,44,279.361,45.7033,233.657
0,45,279.347,51.6075,227.74
0,46,279.296,57.0011,222.295
0,47,279.234,58.4046,220.83
0,48,279.486,54.9028,224.583
0,49,279.487,52.5389,226.948
0,50,279.435,51.1646,228.27
0,51,279.392,51.2039,228.188
0,52,279.36,53.9127,225.447
0,53,279.35,55.472,223.878
0,54,279.292,61.3202,217.972
0,55,279.232,62.9868,216.245
0,56,279.425,54.4163,225.009
0,57,279.427,44.942,234.485
0,58,279.424,48.5189,230.905
0,59,279.377,56.601,222.776
0,60,279.341,61.0057,218.335
0,61,279.32,64.2144,215.106
0,62,279.275,66.0792,213.195
0,63,279.21,70.7353,208.475
0,64,279.493,22.3061,257.186
0,65,279.479,52.2679,227.211
0,66,279.436,54.1201,225.316
0,67,279.398,54.3932,225.005
0,68,279.353,57.4034,221.949
0,69,279.351,62.6709,216.68
0,70,279.297,64.3858,214.911
0,71,279.237,67.3702,211.866
0,72,279.497,12.2731,267.224
0,73,279.483,44.0102,235.473
0,74,279.437,43.5756,235.861
0,75,279.402,44.9666,234.436
0,76,279.372,45.8846,233.487
0,77,279.358,49.9104,229.448
0,78,279.319,52.3668,226.953
0,79,279.266,56.3559,222.911
0,80,279.481,47.9191,231.562
0,81,279.477,46.7286,232.749
0,82,279.437,45.6002,233.837
0,83,279.403,45.7001,233.703
0,84,279.359,47.0539,232.305
0,85,279.356,50.3642,228.992
0,86,279.311,54.4012,224.91
0,87,279.234,57.9616,221.273
0,88,279.426,53.0776,226.349
0,89,279.428,42.341,237.087
0,90,279.418,44.0968,235.321
0,91,279.391,53.7925,225.599
0,92,279.344,53.9798,225.364
0,93,279.339,57.9819,221.357
0,94,279.302,61.7169,217.585
0,95,279.2,67.4827,211.717
0,96,279.498,20.9833,258.514
0,97,279.485,51.0587,228.426
0,98,279.429,53.3509,226.078
0,99,279.409,49.2532,230.156
0,100,279.367,53.7469,225.62
0,101,279.341,58.5714,220.769
0,102,279.32,62.7447,216.575
0,103,279.266,65.6351,213.631
0,104,279.503,10.6737,268.829
0,105,279.489,40.8545,238.634
0,106,279.433,37.4024,242.031
0,107,279.414,35.1804,244.234
0,108,279.378,41.5308,237.847
0,109,279.358,46.063,233.295
0,110,279.343,52.5114,226.832
0,111,279.276,56.7389,222.537
0,112,279.487,53.1149,226.372
0,113,279.486,51.0102,228.476
0,114,279.435,50.5018,228.934
0,115,279.411,51.3864,228.025
0,116,279.367,52.6187,226.748
0,117,279.348,55.4727,223.875
0,118,279.311,58.6661,220.645
0,119,279.257,62.8963,216.361
0,120,279.43,52.2519,227.178
0,121,279.431,44.5448,234.886
0,122,279.426,46.2327,233.193
0,123,279.394,56.8843,222.509
0,124,279.343,58.3919,220.951
0,125,279.325,64.0158,215.309
0,126,279.302,67.5471,211.755
0,127,279.216,69.9212,209.294
1,0,46.4327,0,46.4327
1,1,26.01,0,26.01
1,2,26.4736,0,26.4736
1,3,27.4635,0,27.4635
1,4,26.4832,0,26.4832
