Cnode ID, Thread ID,execution,mpi,comp
0,0,291.603,32.7529,258.85
0,1,291.607,25.4584,266.148
0,2,291.591,64.8751,226.715
0,3,291.51,66.9684,224.541
0,4,291.423,68.3415,223.082
0,5,291.363,69.9136,221.449
0,6,291.332,71.4781,219.854
0,7,291.302,74.0748,217.227
0,8,291.61,18.3349,273.275
0,9,291.614,15.205,276.409
0,10,291.595,56.2689,235.326
0,11,291.52,55.7667,235.753
0,12,291.433,56.6128,234.821
0,13,291.369,55.7774,235.592
0,14,291.353,60.8263,230.527
0,15,291.322,64.0484,227.273
0,16,291.609,16.6328,274.976
0,17,291.613,15.9831,275.63
0,18,291.6,54.2083,237.392
0,19,291.522,55.2132,236.309
0,20,291.433,58.6035,232.829
0,21,291.378,57.1992,234.179
0,22,291.357,60.3719,230.985
0,23,291.327,64.1694,227.157
0,24,291.609,27.9272,263.682
0,25,291.609,21.1154,270.494
0,26,291.595,64.0592,227.536
0,27,291.522,67.2223,224.3
0,28,291.431,71.2327,220.199
0,29,291.374,70.211,221.163
0,30,291.349,73.4593,217.89
0,31,291.315,74.422,216.893
0,32,291.611,29.6887,261.922
0,33,291.615,22.0667,269.548
0,34,291.601,65.4922,226.109
0,35,291.521,69.2737,222.247
0,36,291.434,69.1246,222.31
0,37,291.37,72.7485,218.622
0,38,291.341,74.3615,216.98
0,39,291.303,75.9997,215.303
0,40,291.615,16.4219,275.193
0,41,291.622,14.5416,277.081
0,42,291.607,54.2016,237.405
0,43,291.525,55.9953,235.53
0,44,291.437,61.0382,230.399
0,45,291.38,60.3184,231.062
0,46,291.354,66.0575,225.296
0,47,291.319,65.237,226.082
0,48,291.615,17.6472,273.968
0,49,291.619,13.836,277.783
0,50,291.607,56.083,235.524
0,51,291.527,60.9954,230.531
0,52,291.44,65.2965,226.144
0,53,291.381,64.4371,226.944
0,54,291.352,66.5266,224.825
0,55,291.332,68.5431,222.789
0,56,291.607,23.6666,267.94
0,57,291.611,18.8044,272.807
0,58,291.597,65.6588,225.938
0,59,291.522,71.1794,220.343
0,60,291.438,73.382,218.056
0,61,291.374,72.3812,218.993
0,62,291.348,76.2242,215.124
0,63,291.316,76.2082,215.108
0,64,291.612,32.7794,258.832
0,65,291.615,25.6914,265.923
0,66,291.602,66.1713,225.431
0,67,291.528,72.2295,219.299
0,68,291.439,74.4381,217.001
0,69,291.371,76.4513,214.92
0,70,291.338,75.8853,215.453
0,71,291.304,79.4678,211.836
0,72,291.615,20.6334,270.982
0,73,291.62,16.0084,275.611
0,74,291.609,59.0973,232.512
0,75,291.532,61.4717,230.06
0,76,291.444,66.0979,225.346
0,77,291.38,65.2354,226.145
0,78,291.347,66.8124,224.535
0,79,291.328,70.0092,221.319
0,80,291.619,17.6102,274.009
0,81,291.621,14.2895,277.331
0,82,291.611,54.4168,237.194
0,83,291.53,59.6216,231.909
0,84,291.445,63.6151,227.83
0,85,291.39,64.1193,227.271
