Cnode ID, Thread ID,execution,mpi,comp
0,0,265.025,20.188,244.837
0,1,265.005,88.7934,176.212
0,2,264.902,93.8734,171.028
0,3,264.792,91.202,173.589
0,4,264.643,91.6156,173.027
0,5,264.505,89.4075,175.098
0,6,264.442,93.6771,170.765
0,7,264.329,97.1819,167.147
0,8,265.029,7.83266,257.197
0,9,265.009,80.0525,184.956
0,10,264.909,85.1423,179.767
0,11,264.813,80.7526,184.06
0,12,264.649,82.6674,181.981
0,13,264.514,81.7728,182.742
0,14,264.454,85.2283,179.226
0,15,264.336,87.5012,176.835
0,16,265.007,88.3151,176.692
0,17,265.008,86.0354,178.973
0,18,264.912,85.6276,179.284
0,19,264.82,86.526,178.294
0,20,264.644,89.2763,175.368
0,21,264.524,89.3147,175.21
0,22,264.458,91.3313,173.127
0,23,264.338,93.5346,170.803
0,24,264.911,87.0994,177.812
0,25,264.911,82.1868,182.725
0,26,264.907,83.7236,181.183
0,27,264.822,92.4906,172.331
0,28,264.637,95.0294,169.607
0,29,264.527,95.9678,168.559
0,30,264.454,97.3461,167.108
0,31,264.33,99.2711,165.059
0,32,265.025,23.0226,242.003
0,33,265.009,94.0723,170.937
0,34,264.91,98.0417,166.868
0,35,264.795,95.179,169.616
0,36,264.65,95.9277,168.723
0,37,264.515,95.7452,168.77
0,38,264.458,94.9092,169.549
0,39,264.335,98.0844,166.251
0,40,265.03,12.9224,252.108
0,41,265.013,82.5262,182.487
0,42,264.913,89.4192,175.494
0,43,264.814,86.38,178.434
0,44,264.655,87.1666,177.488
0,45,264.521,88.8197,175.701
0,46,264.473,91.5952,172.878
0,47,264.344,89.9452,174.399
0,48,265.008,91.9705,173.037
0,49,265.008,89.7701,175.238
0,50,264.919,92.5503,172.368
0,51,264.823,91.8123,173.011
0,52,264.653,93.2194,171.434
0,53,264.53,95.0114,169.518
0,54,264.464,95.7874,168.676
0,55,264.34,96.8525,167.488
0,56,264.91,90.5863,174.324
0,57,264.916,86.2313,178.684
0,58,264.916,88.6209,176.295
0,59,264.825,101.848,162.977
0,60,264.642,102.161,162.48
0,61,264.53,99.5447,164.985
0,62,264.461,99.8848,164.576
0,63,264.335,101.965,162.37
0,64,265.017,23.4417,241.575
0,65,265.001,91.4465,173.554
0,66,264.914,97.7229,167.191
0,67,264.808,95.7009,169.108
0,68,264.654,96.4865,168.168
0,69,264.522,98.7166,165.805
0,70,264.474,98.7617,165.713
0,71,264.336,98.8922,165.444
0,72,265.02,12.9027,252.117
0,73,265.004,84.8283,180.175
0,74,264.917,91.9516,172.965
0,75,264.812,88.4775,176.335
