Cnode ID, Thread ID,execution,mpi,comp
0,0,15.5468,2.3387,13.2081
0,1,15.5476,2.16745,13.3801
0,2,15.5474,2.08921,13.4582
0,3,15.5481,2.13436,13.4137
0,4,15.549,1.45874,14.0902
0,5,15.5489,1.58685,13.9621
0,6,15.5495,1.26832,14.2812
0,7,15.5498,1.23153,14.3183
0,8,15.5496,1.35115,14.1984
0,9,15.5502,1.11515,14.435
0,10,15.5506,0.982747,14.5679
0,11,15.5506,1.11918,14.4315
0,12,15.5493,1.68118,13.8681
0,13,15.5499,1.52513,14.0248
0,14,15.5502,1.3812,14.169
0,15,15.5502,1.54144,14.0087
0,16,15.5475,1.5628,13.9847
0,17,15.5483,1.37576,14.1725
0,18,15.5489,1.92566,13.6233
0,19,15.5488,2.02436,13.5244
0,20,15.5445,2.56902,12.9755
0,21,15.5453,2.75415,12.7911
0,22,15.5459,2.60611,12.9398
0,23,15.5465,2.73411,12.8124
1,0,1.40867,0,1.40867
1,1,1.44896,0,1.44896
1,2,1.43372,0,1.43372
1,3,1.47801,0,1.47801
1,4,1.69739,0,1.69739
1,5,1.693,0,1.693
1,6,1.70905,0,1.70905
1,7,1.73583,0,1.73583
1,8,1.67763,0,1.67763
1,9,1.68577,0,1.68577
1,10,1.70244,0,1.70244
1,11,1.74215,0,1.74215
1,12,1.37727,0,1.37727
1,13,1.39579,0,1.39579
1,14,1.41519,0,1.41519
1,15,1.43858,0,1.43858
1,16,1.36374,0,1.36374
1,17,1.39133,0,1.39133
1,18,1.40816,0,1.40816
1,19,1.43557,0,1.43557
1,20,1.08044,0,1.08044
1,21,1.04252,0,1.04252
1,22,1.15133,0,1.15133
1,23,1.18202,0,1.18202
2,0,11.9494,1.81726,10.1321
2,1,11.9063,1.6557,10.2506
2,2,11.94,1.6149,10.3251
2,3,11.8501,1.66731,10.1828
2,4,11.6597,1.12776,10.5319
2,5,11.7185,1.27276,10.4457
2,6,11.7266,1.03764,10.689
2,7,11.7351,1.00201,10.7331
2,8,11.7199,1.10807,10.6119
2,9,11.8634,0.922489,10.9409
2,10,11.9218,0.811006,11.1108
2,11,11.8778,0.942514,10.9353
2,12,11.8862,1.36559,10.5207
2,13,12.1198,1.24024,10.8795
2,14,12.1383,1.11904,11.0192
2,15,12.1098,1.27317,10.8366
2,16,11.97,1.20634,10.7637
