Cnode ID, Thread ID,execution,mpi,comp
0,0,313.436,45.6805,267.755
0,1,313.443,35.4756,277.967
0,2,313.437,36.8735,276.564
0,3,313.411,39.7357,273.676
0,4,313.378,122.06,191.318
0,5,313.209,126.86,186.349
0,6,313.029,124.426,188.603
0,7,312.838,128.803,184.035
0,8,313.446,27.4799,285.966
0,9,313.45,18.2874,295.163
0,10,313.444,19.2389,294.206
0,11,313.427,19.9353,293.491
0,12,313.391,114.628,198.763
0,13,313.227,118.884,194.343
0,14,313.045,117.307,195.738
0,15,312.85,116.627,196.223
0,16,313.447,30.3227,283.125
0,17,313.453,18.0353,295.418
0,18,313.453,18.4457,295.007
0,19,313.437,17.016,296.421
0,20,313.397,112.082,201.314
0,21,313.234,117.205,196.029
0,22,313.054,116.244,196.81
0,23,312.856,114.651,198.206
0,24,313.438,40.4996,272.938
0,25,313.447,29.1716,284.275
0,26,313.447,28.2423,285.205
0,27,313.431,27.9976,285.434
0,28,313.395,122.233,191.162
0,29,313.234,126.452,186.782
0,30,313.053,128.537,184.515
0,31,312.851,128.651,184.2
0,32,313.44,43.3284,270.112
0,33,313.446,29.7795,283.667
0,34,313.453,32.2926,281.16
0,35,313.426,38.2813,275.144
0,36,313.326,124.738,188.588
0,37,313.204,126.615,186.589
0,38,313.041,130.2,182.841
0,39,312.848,130.746,182.103
0,40,313.447,29.6451,283.802
0,41,313.457,17.656,295.801
0,42,313.459,19.8294,293.63
0,43,313.453,21.053,292.4
0,44,313.367,115.6,197.767
0,45,313.218,118.434,194.784
0,46,313.049,121.33,191.719
0,47,312.858,119.292,193.566
0,48,313.455,27.6202,285.835
0,49,313.46,17.1925,296.267
0,50,313.46,17.3473,296.113
0,51,313.448,17.9567,295.492
0,52,313.367,114.24,199.128
0,53,313.226,121.291,191.935
0,54,313.056,120.142,192.914
0,55,312.869,119.529,193.34
0,56,313.449,39.0069,274.442
0,57,313.453,27.5544,285.898
0,58,313.454,26.4007,287.053
0,59,313.452,31.3876,282.065
0,60,313.364,121.88,191.485
0,61,313.224,130.524,182.7
0,62,313.052,127.735,185.317
0,63,312.848,129.391,183.457
0,64,313.444,43.0824,270.362
0,65,313.454,35.1543,278.3
0,66,313.464,34.3567,279.107
0,67,313.453,39.5566,273.897
0,68,313.355,126.389,186.966
0,69,313.209,130.509,182.7
0,70,313.046,129.523,183.523
0,71,312.852,132.954,179.898
0,72,313.463,31.7947,281.668
0,73,313.466,22.3762,291.09
0,74,313.471,22.4297,291.041
0,75,313.462,25.2918,288.171
0,76,313.381,117.586,195.796
0,77,313.219,125.215,188.005
0,78,313.052,122.568,190.484
0,79,312.862,121.685,191.177
0,80,313.459,29.3709,284.088
0,81,313.462,18.2631,295.199
0,82,313.467,17.5209,295.946
0,83,313.465,19.1487,294.317
0,84,313.387,115.368,198.019
0,85,313.231,122.923,190.308
0,86,313.055,121.022,192.033
0,87,312.868,119.823,193.044
0,88,313.451,39.1778,274.273
0,89,313.457,27.3896,286.068
0,90,313.458,26.9132,286.545
0,91,313.459,28.7911,284.668
0,92,313.376,122.299,191.077
0,93,313.222,129.937,183.285
0,94,313.052,130.103,182.949
0,95,312.846,130.103,182.743
0,96,313.435,43.6198,269.815
0,97,313.464,35.3617,278.103
0,98,313.467,34.4985,278.968
0,99,313.466,37.8594,275.607
0,100,313.369,125.261,188.108
0,101,313.212,130.943,182.269
0,102,313.031,130.36,182.671
0,103,312.865,130.05,182.815
0,104,313.443,31.0864,282.356
0,105,313.468,19.3911,294.077
0,106,313.47,21.3032,292.167
0,107,313.47,22.3223,291.148
0,108,313.382,117.558,195.824
0,109,313.23,124.689,188.541
