Cnode ID, Thread ID,execution,mpi,comp
0,0,185.682,31.109,154.573
0,1,185.693,24.2159,161.477
0,2,185.682,24.794,160.888
0,3,185.662,34.4471,151.215
0,4,185.698,20.4734,165.225
0,5,185.712,13.5026,172.209
0,6,185.706,14.6011,171.105
0,7,185.681,20.325,165.356
0,8,185.71,15.9981,169.712
0,9,185.72,14.5143,171.206
0,10,185.719,15.184,170.535
0,11,185.705,17.5313,168.173
0,12,185.696,29.352,156.344
0,13,185.71,21.0411,164.669
0,14,185.709,19.4519,166.257
0,15,185.698,28.3142,157.384
0,16,185.7,26.5623,159.138
0,17,185.706,20.6721,165.034
0,18,185.706,19.4716,166.234
0,19,185.676,33.6429,152.033
0,20,185.708,16.847,168.861
0,21,185.725,13.7532,171.972
0,22,185.724,13.7676,171.957
0,23,185.702,16.5346,169.167
0,24,185.711,15.5057,170.205
0,25,185.725,14.1741,171.551
0,26,185.724,12.6093,173.114
0,27,185.701,18.5697,167.132
0,28,185.718,24.3071,161.411
0,29,185.723,17.1653,168.558
0,30,185.723,16.517,169.206
0,31,185.692,32.4638,153.228
0,32,185.703,28.7693,156.933
0,33,185.709,20.5352,165.174
0,34,185.709,22.1703,163.538
0,35,185.702,32.443,153.259
0,36,185.704,16.4021,169.302
0,37,185.722,13.6298,172.092
0,38,185.721,13.3467,172.374
0,39,185.714,17.5392,168.174
0,40,185.724,15.0249,170.699
0,41,185.732,12.291,173.441
0,42,185.734,12.3647,173.369
0,43,185.722,12.7132,173.009
0,44,185.704,26.7079,158.996
0,45,185.721,15.3927,170.328
0,46,185.724,16.0777,169.647
0,47,185.716,23.2751,162.441
0,48,185.683,28.7999,156.883
0,49,185.69,21.3338,164.356
0,50,185.69,20.5674,165.123
0,51,185.66,30.1521,155.508
0,52,185.692,18.4373,167.255
0,53,185.71,14.1411,171.568
0,54,185.71,14.208,171.502
0,55,185.707,14.7392,170.968
0,56,185.684,16.107,169.577
0,57,185.715,12.7531,172.962
0,58,185.724,12.514,173.21
0,59,185.72,14.456,171.264
0,60,185.702,25.3831,160.318
0,61,185.723,14.8234,170.9
0,62,185.723,16.9948,168.729
0,63,185.721,23.7706,161.95
0,64,185.658,29.4651,156.193
0,65,185.678,23.0028,162.675
