Cnode ID, Thread ID,execution,mpi,comp
0,0,15.5768,6.53143,9.04538
0,1,15.5779,5.18079,10.3971
0,2,15.5798,4.62248,10.9573
0,3,15.5772,5.17473,10.4025
0,4,15.5776,4.45101,11.1265
0,5,15.5804,2.82402,12.7564
0,6,15.5808,2.63164,12.9491
0,7,15.5798,3.53578,12.0441
0,8,15.5785,4.1575,11.421
0,9,15.5792,2.89546,12.6837
0,10,15.5806,2.7842,12.7964
0,11,15.5792,3.29383,12.2854
0,12,15.5772,6.02319,9.55401
0,13,15.5784,4.82316,10.7552
0,14,15.5779,4.47923,11.0987
0,15,15.577,5.72801,9.84902
0,16,15.5756,6.11279,9.46283
0,17,15.5808,3.69863,11.8821
0,18,15.5814,3.93333,11.6481
0,19,15.5801,4.76231,10.8177
0,20,15.5806,3.24148,12.3391
0,21,15.5815,2.50007,13.0814
0,22,15.5831,2.15369,13.4294
0,23,15.5815,2.68047,12.901
0,24,15.5792,4.24741,11.3318
0,25,15.5829,2.35138,13.2315
0,26,15.5823,2.77565,12.8067
0,27,15.582,3.21795,12.364
0,28,15.5787,6.21392,9.36476
0,29,15.5808,5.01109,10.5697
0,30,15.5806,4.8149,10.7657
0,31,15.5767,5.95141,9.6253
0,32,15.5771,6.47069,9.10644
0,33,15.5826,4.05361,11.529
0,34,15.5822,3.94011,11.6421
0,35,15.5812,4.94672,10.6345
0,36,15.5814,4.20893,11.3725
0,37,15.5834,2.29709,13.2863
0,38,15.5835,2.49039,13.0931
0,39,15.5831,2.99122,12.5919
0,40,15.5798,4.52247,11.0574
0,41,15.5833,2.39149,13.1918
0,42,15.5836,2.53547,13.0481
0,43,15.5829,3.87962,11.7032
0,44,15.5797,5.94725,9.63245
0,45,15.5809,4.22722,11.3537
0,46,15.5809,4.07999,11.5009
0,47,15.5773,6.12333,9.454
0,48,15.5826,4.91121,10.6714
0,49,15.5835,3.35607,12.2274
0,50,15.5834,3.44248,12.1409
0,51,15.5813,5.70366,9.87766
0,52,15.5825,3.5172,12.0653
0,53,15.5854,2.18157,13.4038
0,54,15.5854,2.03672,13.5487
0,55,15.5827,3.66284,11.9199
0,56,15.5826,3.94143,11.6412
0,57,15.5846,2.46186,13.1227
0,58,15.5841,2.76265,12.8215
0,59,15.5836,3.8857,11.6979
0,60,15.5795,5.90489,9.67459
0,61,15.5815,3.84045,11.741
0,62,15.581,4.68926,10.8918
0,63,15.5789,6.14013,9.4388
0,64,15.583,5.3246,10.2584
0,65,15.5839,4.08205,11.5019
0,66,15.5841,4.86509,10.719
0,67,15.5832,5.92153,9.66169
0,68,15.584,4.10137,11.4826
0,69,15.5853,2.51279,13.0725
0,70,15.5849,2.23954,13.3454
0,71,15.5842,3.08983,12.4944
0,72,15.5831,3.54975,12.0334
0,73,15.584,2.9486,12.6354
0,74,15.5841,2.99443,12.5896
0,75,15.5838,3.75757,11.8263
0,76,15.5785,6.53801,9.04049
0,77,15.5792,5.4069,10.1723
0,78,15.5792,5.5143,10.0649
0,79,15.5769,6.43266,9.14426
0,80,15.5802,5.58702,9.99322
0,81,15.582,4.13174,11.4503
0,82,15.582,4.51267,11.0694
0,83,15.5812,5.60286,9.97837
0,84,15.5809,3.80369,11.7772
0,85,15.5828,2.30382,13.279
0,86,15.5829,2.90121,12.6817
0,87,15.5825,3.74671,11.8358
0,88,15.5802,4.08093,11.4993
0,89,15.5825,2.80133,12.7812
0,90,15.5826,2.89597,12.6866
0,91,15.582,4.23793,11.3441
0,92,15.5782,6.56444,9.01381
0,93,15.5792,5.37971,10.1995
0,94,15.5807,5.18286,10.3978
0,95,15.5787,5.49569,10.083
0,96,15.5776,5.83246,9.74509
0,97,15.581,4.64116,10.9398
0,98,15.5825,3.56978,12.0127
0,99,15.5812,5.03715,10.5441
0,100,15.5802,2.79759,12.7826
0,101,15.5834,2.10483,13.4786
0,102,15.584,2.14764,13.4364
0,103,15.5815,3.84716,11.7343
0,104,15.5783,3.84956,11.7287
0,105,15.5827,2.60824,12.9744
0,106,15.5842,2.24882,13.3354
0,107,15.5832,2.96477,12.6184
0,108,15.5765,5.33886,10.2377
0,109,15.5813,4.3288,11.2525
0,110,15.583,3.55228,12.0308
0,111,15.5825,4.51623,11.0663
0,112,15.5769,6.71004,8.86685
0,113,15.5823,5.16334,10.419
0,114,15.5825,4.14562,11.4369
0,115,15.5816,6.14026,9.44135
0,116,15.5776,4.14046,11.4371
0,117,15.5836,2.47572,13.1078
0,118,15.5837,2.66179,12.922
0,119,15.583,3.80949,11.7735
0,120,15.5775,4.51205,11.0654
0,121,15.5838,2.92551,12.6583
0,122,15.5839,2.81077,12.7731
0,123,15.5834,3.8303,11.7532
0,124,15.5762,6.54732,9.02889
0,125,15.5831,4.79043,10.7926
0,126,15.5832,4.721,10.8622
0,127,15.5822,5.93795,9.64428
1,0,0.760598,0,0.760598
1,1,1.05927,0,1.05927
1,2,1.25499,0,1.25499
1,3,1.49902,0,1.49902
1,4,1.12227,0,1.12227
1,5,1.36805,0,1.36805
1,6,1.69855,0,1.69855
1,7,1.73753,0,1.73753
1,8,1.14206,0,1.14206
1,9,1.27671,0,1.27671
1,10,1.22866,0,1.22866
1,11,1.2656,0,1.2656
1,12,0.912867,0,0.912867
1,13,1.05163,0,1.05163
1,14,1.05036,0,1.05036
1,15,0.852684,0,0.852684
1,16,0.885759,0,0.885759
1,17,1.78499,0,1.78499
1,18,1.25039,0,1.25039
1,19,1.52284,0,1.52284
1,20,1.49755,0,1.49755
1,21,1.38687,0,1.38687
1,22,1.37875,0,1.37875
1,23,1.76961,0,1.76961
1,24,1.1859,0,1.1859
1,25,1.37445,0,1.37445
1,26,1.29507,0,1.29507
1,27,1.32621,0,1.32621
1,28,0.896892,0,0.896892
1,29,0.966547,0,0.966547
1,30,1.08036,0,1.08036
1,31,0.907206,0,0.907206
1,32,0.830322,0,0.830322
1,33,1.20688,0,1.20688
1,34,1.74139,0,1.74139
1,35,1.51112,0,1.51112
1,36,1.19992,0,1.19992
1,37,1.4133,0,1.4133
1,38,1.31481,0,1.31481
