Cnode ID, Thread ID,execution,mpi,comp
0,0,237.83,52.134,185.696
0,1,237.837,41.8327,196.004
0,2,237.842,39.4136,198.429
0,3,237.85,39.18,198.67
0,4,237.838,39.4075,198.431
0,5,237.8,41.0892,196.711
0,6,237.734,44.2668,193.467
0,7,237.681,53.6968,183.984
0,8,237.842,33.4412,204.4
0,9,237.858,25.7974,212.061
0,10,237.862,22.083,215.779
0,11,237.865,21.3098,216.555
0,12,237.854,24.0772,213.776
0,13,237.808,25.0262,212.782
0,14,237.74,29.1303,208.61
0,15,237.691,39.052,198.639
0,16,237.852,33.6241,204.228
0,17,237.864,26.3772,211.487
0,18,237.865,23.5807,214.285
0,19,237.863,21.4153,216.447
0,20,237.851,26.1949,211.656
0,21,237.807,29.4218,208.386
0,22,237.733,34.7303,203.003
0,23,237.693,40.6659,197.028
0,24,237.852,49.6984,188.154
0,25,237.853,37.4592,200.394
0,26,237.852,35.8715,201.981
0,27,237.847,35.0899,202.757
0,28,237.821,37.7538,200.068
0,29,237.793,43.0057,194.787
0,30,237.726,46.4848,191.241
0,31,237.673,54.8936,182.779
0,32,237.838,48.5235,189.314
0,33,237.852,38.3376,199.514
0,34,237.859,36.0327,201.826
0,35,237.858,35.3739,202.484
0,36,237.843,38.0018,199.842
0,37,237.796,41.2808,196.515
0,38,237.732,45.6083,192.124
0,39,237.671,54.6601,183.011
0,40,237.851,35.027,202.824
0,41,237.871,26.0008,211.871
0,42,237.871,24.5292,213.342
0,43,237.869,23.0619,214.808
0,44,237.856,22.0248,215.831
0,45,237.806,24.6492,213.157
0,46,237.752,29.4213,208.331
0,47,237.676,37.8783,199.798
0,48,237.86,32.9624,204.898
0,49,237.876,24.604,213.272
0,50,237.875,22.7849,215.09
0,51,237.87,20.7237,217.147
0,52,237.857,24.8297,213.027
0,53,237.806,29.2644,208.541
0,54,237.737,34.4021,203.335
0,55,237.675,42.3541,195.321
0,56,237.843,46.5994,191.244
0,57,237.856,36.9809,200.875
0,58,237.861,34.7777,203.083
0,59,237.86,31.8059,206.054
0,60,237.827,40.7186,197.109
0,61,237.794,44.1452,193.649
0,62,237.733,45.7697,191.963
0,63,237.667,56.9263,180.741
