Cnode ID, Thread ID,execution,mpi,comp
0,0,107.757,7.18634,100.57
0,1,107.757,6.67781,101.079
0,2,107.756,7.48887,100.267
0,3,107.756,8.80207,98.9538
0,4,107.753,7.53131,100.222
0,5,107.755,7.92424,99.8309
0,6,107.755,7.38528,100.369
0,7,107.755,7.22576,100.53
0,8,107.751,8.11449,99.6364
0,9,107.753,7.91842,99.8344
0,10,107.754,6.79183,100.962
0,11,107.756,7.22262,100.533
0,12,107.753,7.9569,99.7959
0,13,107.752,8.87567,98.8764
0,14,107.756,8.21461,99.5409
0,15,107.755,7.57694,100.178
0,16,107.755,8.31019,99.4451
0,17,107.755,6.67016,101.085
0,18,107.76,6.53224,101.228
0,19,107.76,6.48561,101.274
0,20,107.76,7.56454,100.196
0,21,107.759,7.08548,100.674
0,22,107.76,6.82434,100.936
0,23,107.76,6.36609,101.394
1,0,12.8496,0,12.8496
1,1,13.1534,0,13.1534
1,2,12.8057,0,12.8057
1,3,13.2878,0,13.2878
1,4,13.1203,0,13.1203
1,5,13.5027,0,13.5027
1,6,13.0081,0,13.0081
1,7,13.5522,0,13.5522
1,8,13.0424,0,13.0424
1,9,13.3653,0,13.3653
1,10,12.9632,0,12.9632
1,11,13.3499,0,13.3499
1,12,13.0812,0,13.0812
1,13,13.5353,0,13.5353
1,14,12.8841,0,12.8841
1,15,13.3168,0,13.3168
1,16,12.9755,0,12.9755
1,17,13.2124,0,13.2124
1,18,12.6666,0,12.6666
1,19,13.0377,0,13.0377
1,20,12.8341,0,12.8341
1,21,13.1158,0,13.1158
1,22,12.6714,0,12.6714
1,23,13.1533,0,13.1533
2,0,78.8189,5.92447,72.8945
2,1,78.3972,5.48302,72.9141
2,2,78.658,6.24992,72.408
2,3,77.9473,7.54516,70.4021
2,4,78.4452,6.21269,72.2325
2,5,78.1895,6.64913,71.5403
2,6,78.6792,6.19876,72.4804
2,7,78.0059,5.94803,72.0579
2,8,78.5956,7.07847,71.5171
2,9,78.0375,6.7449,71.2926
2,10,78.8164,5.67483,73.1416
2,11,78.2448,6.06731,72.1775
2,12,78.4181,6.60756,71.8106
2,13,77.7301,7.55258,70.1775
2,14,78.9305,7.07819,71.8523
2,15,78.2166,6.43463,71.782
2,16,78.391,7.07172,71.3193
2,17,78.1312,5.4647,72.6665
2,18,79.1958,5.5557,73.6401
2,19,78.75,5.5901,73.1598
2,20,78.6598,6.56948,72.0903
2,21,78.6257,6.14973,72.476
2,22,79.2068,5.87695,73.3298
2,23,78.6431,5.38278,73.2603
7,0,2.15954,0,2.15954
7,1,2.21875,0,2.21875
7,2,2.24921,0,2.24921
7,3,2.35093,0,2.35093
7,4,2.26469,0,2.26469
7,5,2.29193,0,2.29193
7,6,2.20464,0,2.20464
7,7,2.36964,0,2.36964
7,8,2.34271,0,2.34271
7,9,2.27116,0,2.27116
7,10,2.17041,0,2.17041
7,11,2.26417,0,2.26417
7,12,2.2615,0,2.2615
7,13,2.34438,0,2.34438
7,14,2.18389,0,2.18389
7,15,2.29928,0,2.29928
7,16,2.35149,0,2.35149
7,17,2.36785,0,2.36785
7,18,2.05102,0,2.05102
7,19,2.14494,0,2.14494
7,20,2.15133,0,2.15133
7,21,2.16399,0,2.16399
7,22,2.08723,0,2.08723
7,23,2.12064,0,2.12064
8,0,3.00353,1.26187,1.74166
8,1,2.91518,1.1948,1.72038
8,2,2.95218,1.23894,1.71324
8,3,2.92305,1.25691,1.66614
8,4,2.96319,1.31862,1.64457
8,5,2.87944,1.27511,1.60432
8,6,2.85386,1.18652,1.66734
8,7,2.87503,1.27773,1.59729
8,8,2.69294,1.03602,1.65692
8,9,2.83912,1.17352,1.66559
8,10,2.79801,1.117,1.68101
8,11,2.76851,1.15531,1.6132
8,12,3.01941,1.34934,1.67007
8,13,2.97875,1.32309,1.65566
8,14,2.84089,1.13642,1.70447
8,15,2.79856,1.14231,1.65625
8,16,2.96494,1.23848,1.72646
8,17,2.89138,1.20546,1.68591
8,18,2.74414,0.976539,1.7676
8,19,2.59147,0.895511,1.69596
8,20,2.77159,0.995059,1.77653
8,21,2.6903,0.935755,1.75455
8,22,2.70656,0.947387,1.75917
8,23,2.67731,0.983309,1.694
16,0,4.35647,0,4.35647
16,1,4.40612,0,4.40612
16,2,4.45163,0,4.45163
16,3,4.7319,0,4.7319
16,4,4.42733,0,4.42733
16,5,4.46883,0,4.46883
16,6,4.41009,0,4.41009
16,7,4.57995,0,4.57995
16,8,4.55813,0,4.55813
16,9,4.6192,0,4.6192
16,10,4.43167,0,4.43167
16,11,4.5387,0,4.5387
16,12,4.40251,0,4.40251
16,13,4.66232,0,4.66232
16,14,4.34134,0,4.34134
16,15,4.52137,0,4.52137
16,16,4.48547,0,4.48547
16,17,4.46371,0,4.46371
16,18,4.38217,0,4.38217
16,19,4.52518,0,4.52518
16,20,4.54204,0,4.54204
16,21,4.53315,0,4.53315
16,22,4.41471,0,4.41471
16,23,4.47557,0,4.47557
17,0,1.11767,0,1.11767
17,1,1.1004,0,1.1004
17,2,1.10122,0,1.10122
17,3,1.07298,0,1.07298
17,4,1.11964,0,1.11964
