Cnode ID, Thread ID,execution,mpi,comp
0,0,605.594,149.576,456.018
0,1,605.643,138.629,467.015
0,2,605.619,154.457,451.162
0,3,605.659,100.079,505.58
0,4,605.717,65.8642,539.853
0,5,605.72,103.124,502.596
0,6,605.738,64.9366,540.802
0,7,605.737,71.4195,534.318
0,8,605.78,55.4251,550.355
0,9,605.788,47.53,558.258
0,10,605.782,84.0231,521.759
0,11,605.791,47.2315,558.559
0,12,605.771,58.561,547.21
0,13,605.763,97.1252,508.638
0,14,605.762,58.36,547.402
0,15,605.741,69.7936,535.947
0,16,605.688,117.904,487.784
0,17,605.684,110.705,494.979
0,18,605.624,150.496,455.128
0,19,605.604,141.323,464.281
0,20,605.498,141.707,463.791
0,21,605.571,170.141,435.429
0,22,605.665,145.612,460.054
0,23,605.66,147.798,457.862
0,24,605.696,64.5417,541.154
0,25,605.732,46.0922,559.64
0,26,605.725,89.2172,516.508
0,27,605.741,44.3204,561.421
0,28,605.75,46.907,558.843
0,29,605.744,93.811,511.933
0,30,605.768,46.1188,559.649
0,31,605.774,56.0736,549.701
0,32,605.758,71.2828,534.476
0,33,605.771,66.3091,539.462
0,34,605.778,101.026,504.753
0,35,605.721,69.8618,535.86
0,36,605.747,77.5063,528.241
0,37,605.746,117.009,488.737
0,38,605.673,79.1788,526.495
0,39,605.675,89.2531,516.422
0,40,605.667,138.415,467.252
0,41,605.564,132.255,473.309
0,42,605.563,165.123,440.44
0,43,605.632,146.647,458.985
0,44,605.644,139.407,466.238
0,45,605.661,143.245,462.416
0,46,605.756,95.9375,509.818
0,47,605.742,101.483,504.259
0,48,605.809,50.896,554.913
0,49,605.833,36.0851,569.748
0,50,605.827,79.6909,526.136
0,51,605.834,36.1202,569.714
0,52,605.846,37.1267,568.719
0,53,605.83,79.9884,525.841
0,54,605.844,37.8212,568.023
0,55,605.846,42.0283,563.818
0,56,605.782,81.2389,524.544
0,57,605.801,68.6644,537.137
0,58,605.808,106.903,498.906
0,59,605.719,73.5655,532.153
0,60,605.716,84.9723,520.743
0,61,605.718,136.327,469.391
0,62,605.646,110.886,494.76
0,63,605.556,119.311,486.245
0,64,605.421,501.089,104.332
0,65,605.465,492.126,113.339
0,66,605.498,489.929,115.569
0,67,605.498,489.01,116.488
0,68,605.509,486.49,119.019
0,69,605.509,485.899,119.609
0,70,605.509,486.887,118.623
0,71,605.504,491.071,114.433
0,72,605.543,481.292,124.251
0,73,605.543,477.34,128.204
0,74,605.58,476.39,129.19
0,75,605.673,477.66,128.014
0,76,605.673,472.608,133.065
0,77,605.674,471.757,133.917
0,78,605.66,471.868,133.792
0,79,605.66,482.111,123.549
0,80,605.667,475.988,129.679
0,81,605.686,466.45,139.236
0,82,605.686,465.8,139.886
0,83,605.697,464.43,141.267
0,84,605.714,460.393,145.321
0,85,605.715,457.541,148.175
0,86,605.715,459.988,145.728
0,87,605.714,467.512,138.202
0,88,605.682,473.21,132.472
0,89,605.702,461.107,144.596
0,90,605.705,459.326,146.378
